anime_id,Name,English name,Other name,Score,Genres,Aired,Status,Rating,Rank,Popularity,number_of_female_reviewers,number_of_male_reviewers
11697,Area no Kishi,The Knight in the Area,エリアの騎士,7.17,"Comedy, Sports","Jan 7, 2012 to Sep 29, 2012",Finished Airing,PG-13 - Teens 13 or older,3175.0,2345,823,2413
11699,Yurumates wa?,UNKNOWN,ゆるめいつ は?,6.21,"Comedy, Slice of Life","Jun 24, 2011",Finished Airing,PG-13 - Teens 13 or older,7854.0,9658,20,101
11701,Another: The Other - Inga,Another: The Other,アナザー The Other -因果-,7.27,"Horror, Mystery, Suspense","May 26, 2012",Finished Airing,R - 17+ (violence & profanity),2688.0,1184,2818,4748
11703,Code:Breaker,Code:Breaker,CØDE:BREAKER,6.72,"Action, Comedy, Supernatural","Oct 7, 2012 to Dec 23, 2012",Finished Airing,R - 17+ (violence & profanity),5213.0,677,2735,5593
11705,Dragon Age: Blood Mage no Seisen,Dragon Age: Dawn of the Seeker,ドラゴンエイジ -ブラッドメイジの聖戦-,6.07,"Action, Fantasy","Feb 11, 2012",Finished Airing,R - 17+ (violence & profanity),8536.0,6099,172,481
11711,Me wo Samase Toragorou,UNKNOWN,目をさませトラゴロウ,UNKNOWN,UNKNOWN,1985,Finished Airing,G - All Ages,17964.0,18976,0,1
11713,Suisenzuki no Yokka,UNKNOWN,水仙月の四日,UNKNOWN,Fantasy,1990,Finished Airing,G - All Ages,20085.0,18514,0,1
11715,Kamisama Dolls Specials,UNKNOWN,神様ドォルズ,5.9,Comedy,"Sep 21, 2011 to Feb 22, 2012",Finished Airing,PG-13 - Teens 13 or older,9294.0,7071,125,326
11717,Hoshi no Kirby: Pilot,UNKNOWN,星のカービィ パイロット版,5.59,"Adventure, Comedy, Fantasy",2000,Finished Airing,G - All Ages,10506.0,10349,14,30
11729,Space Neko Theater,Space Neko Theater,スペースネコシアター,5.23,Comedy,"Dec 9, 2008",Finished Airing,PG-13 - Teens 13 or older,11523.0,12482,20,36
11731,Chi-Sui Maru Specials,UNKNOWN,ちーすい丸,UNKNOWN,Comedy,"Sep 21, 2011",Finished Airing,G - All Ages,15207.0,17425,1,0
11733,Chi-Sui Maru 2nd Season,UNKNOWN,ちーすい丸,UNKNOWN,Comedy,"Jan 15, 2011 to Sep 24, 2011",Finished Airing,G - All Ages,15201.0,16171,1,0
11735,Coluboccoro,UNKNOWN,コルボッコロ,5.52,"Fantasy, Sci-Fi",2007,Finished Airing,G - All Ages,10703.0,10398,25,55
11737,Ao no Exorcist Movie,Blue Exorcist The Movie,劇場版 青の祓魔師（エクソシスト）,7.58,"Action, Fantasy","Dec 28, 2012",Finished Airing,PG-13 - Teens 13 or older,1429.0,850,2241,3224
11739,Kimi to Boku. 2,You and Me 2,君と僕。2,7.93,"Comedy, Drama, Romance, Slice of Life","Apr 3, 2012 to Jun 26, 2012",Finished Airing,PG-13 - Teens 13 or older,673.0,2128,2113,1531
11741,Fate/Zero 2nd Season,Fate/Zero Season 2,フェイト/ゼロ 2ndシーズン,8.55,"Action, Fantasy, Supernatural","Apr 8, 2012 to Jun 24, 2012",Finished Airing,R - 17+ (violence & profanity),101.0,130,4274,16601
11743,Toaru Majutsu no Index Movie: Endymion no Kiseki,A Certain Magical Index the Movie: The Miracle of Endymion,劇場版 とある魔術の禁書目録 エンデュミオンの奇蹟,7.43,"Action, Fantasy, Sci-Fi","Feb 23, 2013",Finished Airing,R - 17+ (violence & profanity),1945.0,1611,243,1745
11751,Senki Zesshou Symphogear,Symphogear,戦姫絶唱シンフォギア,7.03,"Action, Sci-Fi","Jan 6, 2012 to Mar 30, 2012",Finished Airing,PG-13 - Teens 13 or older,3850.0,1764,707,2216
11755,009 Re:Cyborg,UNKNOWN,009 RE:CYBORG,6.44,"Action, Adventure, Sci-Fi","Oct 27, 2012",Finished Airing,PG-13 - Teens 13 or older,6652.0,4648,198,605
11757,Sword Art Online,Sword Art Online,ソードアート・オンライン,7.2,"Action, Adventure, Fantasy, Romance","Jul 8, 2012 to Dec 23, 2012",Finished Airing,PG-13 - Teens 13 or older,3055.0,5,9394,20323
11759,Accel World,Accel World,アクセル・ワールド,7.23,"Action, Romance, Sci-Fi","Apr 7, 2012 to Sep 22, 2012",Finished Airing,PG-13 - Teens 13 or older,2855.0,263,2986,13930
11767,Justeen,UNKNOWN,ジャスティーン,5.54,"Action, Sci-Fi","Dec 29, 2011",Finished Airing,PG-13 - Teens 13 or older,10651.0,12661,0,6
11771,Kuroko no Basket,Kuroko's Basketball,黒子のバスケ,8.06,Sports,"Apr 8, 2012 to Sep 22, 2012",Finished Airing,PG-13 - Teens 13 or older,518.0,111,6357,8008
11777,Lupin III: Chi no Kokuin - Eien no Mermaid,UNKNOWN,ルパン三世 血の刻印 - 永遠のMermaid,7.22,"Action, Adventure, Comedy","Dec 2, 2011",Finished Airing,PG-13 - Teens 13 or older,2948.0,6885,41,229
11783,Dog Days',UNKNOWN,ドッグデイズ',7.0,"Action, Adventure, Fantasy","Jul 7, 2012 to Sep 29, 2012",Finished Airing,PG-13 - Teens 13 or older,4002.0,1901,496,3693
11785,Haiyore! Nyaruko-san,Nyaruko: Crawling With Love!,這いよれ！ニャル子さん,6.99,"Comedy, Sci-Fi","Apr 10, 2012 to Jun 26, 2012",Finished Airing,PG-13 - Teens 13 or older,4034.0,628,1083,7326
11787,Toriko: Barbarian Ivy wo Hokaku Seyo!,UNKNOWN,トリコ バーバリアンアイビーを捕獲せよ!,6.58,"Action, Adventure, Comedy, Gourmet","Oct 23, 2010",Finished Airing,PG-13 - Teens 13 or older,5931.0,9196,1,19
11789,Wish Me Mell,UNKNOWN,Wish me mell,5.34,Fantasy,"Jun 5, 2011 to Jul 20, 2012",Finished Airing,G - All Ages,11268.0,14631,5,5
11791,Sore Ike! Anpanman: Ruby no Negai,UNKNOWN,それいけ! アンパンマン ルビーの願い,6.08,Comedy,"Jul 12, 2003",Finished Airing,PG - Children,8488.0,14281,3,2
11793,"Tamayura: Hitotose - Attakai Kaze no Omoide, nanode",UNKNOWN,たまゆら～hitotose～ 第5.5話「あったかい風の想い出、なので」,7.4,"Comedy, Drama, Slice of Life","Jun 27, 2012",Finished Airing,G - All Ages,2070.0,6320,87,259
11795,Forsaken,UNKNOWN,FORSAKEN,5.59,UNKNOWN,"Jan 26, 2008",Finished Airing,PG-13 - Teens 13 or older,UNKNOWN,11800,30,42
11799,Midori no Neko,The Green Cat,緑の猫,5.35,Mystery,Jul 1989,Finished Airing,PG-13 - Teens 13 or older,11223.0,11372,8,22
11809,gdgd Fairies,UNKNOWN,gdgd妖精s（ぐだぐだふぇありーず）,6.77,Comedy,"Oct 13, 2011 to Dec 29, 2011",Finished Airing,G - All Ages,4985.0,7652,45,171
11813,Shijou Saikyou no Deshi Kenichi OVA,KenIchi: The Mightiest Disciple OVA,史上最強の弟子 ケンイチ OVA,7.88,"Action, Comedy","Mar 14, 2012 to May 16, 2014",Finished Airing,R+ - Mild Nudity,773.0,2747,94,1192
11829,Manga Mitokoumon,UNKNOWN,まんが水戸黄門,6.74,UNKNOWN,"Sep 3, 1981 to Jul 15, 1982",Finished Airing,PG-13 - Teens 13 or older,5137.0,12805,1,6
11835,Qin Shi Mingyue: Zhu Zi Bai Jia,Qin's Moon: Hundred Schools of Thought,秦时明月之诸子百家,6.82,"Action, Fantasy","Jun 10, 2011 to Aug 1, 2011",Finished Airing,PG-13 - Teens 13 or older,4746.0,11664,7,4
11837,Zetman,Zetman,ゼットマン,6.84,"Action, Drama, Horror, Romance, Sci-Fi, Supernatural","Apr 3, 2012 to Jun 26, 2012",Finished Airing,R+ - Mild Nudity,4686.0,1563,891,2969
11841,Qin Shi Mingyue: Ye Jin Tianming,Qin's Moon: Night Ends - Daylight,秦时明月之夜尽天明,6.5,"Action, Fantasy","Jul 17, 2008 to Aug 3, 2008",Finished Airing,PG-13 - Teens 13 or older,6413.0,11832,8,6
11843,Danshi Koukousei no Nichijou,Daily Lives of High School Boys,男子高校生の日常,8.24,Comedy,"Jan 10, 2012 to Mar 27, 2012",Finished Airing,PG-13 - Teens 13 or older,299.0,212,4924,11635
11853,Pokemon: Pikachu no Summer Bridge Story,Pokémon: Pikachu's Summer Bridge Story,ピカチュウのサマー・ブリッジ・ストーリー,6.16,"Adventure, Comedy, Fantasy","Aug 1, 2011",Finished Airing,PG - Children,8063.0,7656,23,44
11857,Judo Sanka,UNKNOWN,柔道讃歌,UNKNOWN,Sports,"Apr 1, 1974 to Sep 30, 1974",Finished Airing,G - All Ages,16988.0,14059,0,2
11867,Cipher,Cipher,CIPHER THE VIDEO,4.47,Drama,"Mar 3, 1989",Finished Airing,PG-13 - Teens 13 or older,12485.0,5660,110,143
11869,Bloody Night,Bloody Night,血みどろの夜,3.86,"Horror, Supernatural, Suspense","May 21, 2006",Finished Airing,R - 17+ (violence & profanity),12622.0,9361,48,85
11873,Oraa Guzura Dado (1987),UNKNOWN,おらぁグズラだど,6.19,Comedy,"Oct 2, 1987 to Sep 20, 1988",Finished Airing,PG - Children,7918.0,13134,2,5
11883,Nendo no Tatakai 2,Battle of Clay 2,ねんどのたたかい２,3.19,"Action, Comedy","Jan 21, 2004",Finished Airing,PG-13 - Teens 13 or older,12678.0,9937,21,45
11887,Kokoro Connect,Kokoro Connect,ココロコネクト,7.75,"Drama, Romance, Supernatural","Jul 8, 2012 to Sep 30, 2012",Finished Airing,PG-13 - Teens 13 or older,1012.0,207,3397,9405
11889,The iDOLM@STER: 765 Pro to Iu Monogatari,UNKNOWN,アイドルマスター 765プロという物語,7.45,"Comedy, Drama","Jun 28, 2012",Finished Airing,PG-13 - Teens 13 or older,1875.0,4335,190,668
11897,Nendo no Tatakai,Battle of Clay,ねんどのたたかい,3.25,"Action, Comedy","Jan 28, 2004",Finished Airing,PG - Children,12667.0,9364,24,49
11911,Pretty Rhythm: Aurora Dream - Prism Shougekijou,UNKNOWN,プリティーリズム・オーロラドリーム　プリズム笑劇場,6.78,Comedy,"Jul 22, 2011 to Jun 22, 2012",Finished Airing,PG - Children,4948.0,9456,15,9
11915,Within the Bloody Woods,Within the Bloody Woods,WITHIN THE BLOODY WOODS,3.36,Horror,"May 22, 2006 to Aug 5, 2006",Finished Airing,R - 17+ (violence & profanity),12664.0,9786,14,37
11917,Major: World Series,UNKNOWN,メジャー ワールドシリーズ編,8.29,Sports,"Dec 16, 2011 to Jan 18, 2012",Finished Airing,PG-13 - Teens 13 or older,247.0,3501,144,769
11919,Zoku Attacker You! Kin Medal e no Michi,UNKNOWN,続・アタッカーYOU 金メダルへの道,6.11,"Romance, Sports",2008,Finished Airing,G - All Ages,8300.0,12089,8,5
11933,Oda Nobuna no Yabou,The Ambition of Oda Nobuna,織田信奈の野望,7.38,"Action, Comedy, Romance","Jul 9, 2012 to Sep 24, 2012",Finished Airing,PG-13 - Teens 13 or older,2159.0,772,605,5137
11959,Moeru! Oniisan (OVA),UNKNOWN,燃える！お兄さん (1989),5.91,Comedy,"Jul 1, 1989 to Aug 2, 1989",Finished Airing,UNKNOWN,9247.0,14808,0,1
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,Puella Magi Madoka Magica the Movie Part 1: Beginnings,劇場版 魔法少女まどか☆マギカ 始まりの物語,8.21,"Drama, Suspense","Oct 6, 2012",Finished Airing,PG-13 - Teens 13 or older,337.0,1150,1564,2948
11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,Puella Magi Madoka Magica the Movie Part 2: Eternal,劇場版 魔法少女まどか☆マギカ 永遠の物語,8.37,"Drama, Suspense","Oct 13, 2012",Finished Airing,PG-13 - Teens 13 or older,195.0,1133,1425,2802
11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,Puella Magi Madoka Magica the Movie: Rebellion,劇場版 魔法少女まどか☆マギカ 叛逆の物語,8.47,"Award Winning, Drama, Mystery, Suspense","Oct 26, 2013",Finished Airing,PG-13 - Teens 13 or older,137.0,600,2072,3979
11995,Guilstein,UNKNOWN,ギルスティン,5.2,"Action, Horror, Sci-Fi","Jun 15, 2002",Finished Airing,R - 17+ (violence & profanity),11588.0,12114,0,5
12001,One Piece 3D: Gekisou! Trap Coaster,UNKNOWN,ONE PIECE 3D 激走! トラップコースター,6.82,"Action, Adventure, Fantasy","Dec 1, 2011",Finished Airing,PG-13 - Teens 13 or older,4744.0,4256,59,193
12005,What's Michael?,UNKNOWN,ホワッツ　マイケル？,5.6,Comedy,"Nov 25, 1985",Finished Airing,PG-13 - Teens 13 or older,10434.0,11833,2,12
12015,Tiger & Bunny Movie 1: The Beginning,Tiger & Bunny Movie 1,劇場版 TIGER & BUNNY -The Beginning-,7.36,"Action, Comedy, Mystery","Sep 22, 2012",Finished Airing,PG-13 - Teens 13 or older,2238.0,4132,376,368
12017,Tiger & Bunny Movie 2: The Rising,Tiger & Bunny: The Rising,劇場版 TIGER & BUNNY -The Rising-,7.71,"Action, Comedy, Mystery","Feb 8, 2014",Finished Airing,PG-13 - Teens 13 or older,1132.0,3749,289,300
12021,Poyopoyo Kansatsu Nikki,Poyopoyo,ポヨポヨ観察日記,7.64,"Comedy, Slice of Life","Jan 8, 2012 to Dec 30, 2012",Finished Airing,PG - Children,1287.0,4510,616,493
12027,Anne no Nikki: Anne Frank Monogatari,UNKNOWN,アンネの日記　アンネ・フランク物語,6.07,Drama,"Sep 28, 1979",Finished Airing,UNKNOWN,8531.0,12483,9,5
12029,Uchuu Senkan Yamato 2199,Star Blazers: Space Battleship Yamato 2199,宇宙戦艦ヤマト2199,8.33,"Action, Drama, Sci-Fi","May 25, 2012 to Oct 25, 2013",Finished Airing,PG-13 - Teens 13 or older,219.0,1806,156,1240
12031,Kingdom,Kingdom,キングダム,7.93,Action,"Jun 4, 2012 to Feb 25, 2013",Finished Airing,R - 17+ (violence & profanity),674.0,1096,386,1917
12035,Dwaeji-ui Wang,UNKNOWN,돼지의 왕,6.61,"Drama, Suspense","Nov 3, 2011",Finished Airing,R - 17+ (violence & profanity),5799.0,7028,45,101
12037,What's Michael? 2,UNKNOWN,ホワッツマイケル? 2,5.77,Comedy,"Jul 25, 1988",Finished Airing,G - All Ages,9803.0,13739,0,9
12039,What's Michael? (TV),UNKNOWN,ホワッツマイケル?,5.93,Comedy,"Apr 15, 1988 to Mar 28, 1989",Finished Airing,PG - Children,9129.0,12860,1,0
12049,Fairy Tail Movie 1: Houou no Miko,Fairy Tail the Movie: The Phoenix Priestess,劇場版 FAIRY TAIL 鳳凰の巫女,7.37,"Action, Adventure, Fantasy","Aug 18, 2012",Finished Airing,PG-13 - Teens 13 or older,2186.0,1067,1392,2761
12053,Mardock Scramble: The Third Exhaust,Mardock Scramble: The Third Exhaust,マルドゥック・スクランブル 第3部 排気,7.4,"Action, Sci-Fi","Sep 29, 2012",Finished Airing,R+ - Mild Nudity,2092.0,3543,247,972
12067,Rurouni Kenshin Special,Samurai X Special,るろうに剣心 -明治剣客浪漫譚- 流浪の最果て- 緋と瑠璃の絆は潮騒の中に,7.31,"Action, Romance","Dec 2, 1998",Finished Airing,PG-13 - Teens 13 or older,2496.0,4625,150,337
12069,Hajime no Ippo: Boxer no Kobushi,Fighting Spirit Special,はじめの一歩 THE FIGHTING! ボクサーの拳,8.09,Sports,"Mar 21, 2003",Finished Airing,PG-13 - Teens 13 or older,472.0,2860,173,1495
12079,Black★Rock Shooter,UNKNOWN,ブラック★ロックシューター,7.04,Action,"Jun 13, 2008",Finished Airing,PG-13 - Teens 13 or older,UNKNOWN,2474,1223,1807
12101,Mahou Shoujo Lyrical Nanoha: Lyrical Toy Box,UNKNOWN,リリカルおもちや箱,5.74,UNKNOWN,"Jun 29, 2001",Finished Airing,G - All Ages,UNKNOWN,9237,25,44
12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,Berserk: The Golden Age Arc II - The Battle for Doldrey,ベルセルク 黄金時代篇Ⅱ ドルドレイ攻略,7.87,"Action, Adventure, Drama, Fantasy, Horror","Jun 23, 2012",Finished Airing,R+ - Mild Nudity,788.0,1102,1083,5122
12115,Berserk: Ougon Jidai-hen III - Kourin,Berserk: The Golden Age Arc III - The Advent,ベルセルク 黄金時代篇Ⅲ 降臨,8.2,"Action, Adventure, Drama, Fantasy, Horror","Feb 1, 2013",Finished Airing,R+ - Mild Nudity,348.0,1050,941,4630
12117,Detective Conan Movie 16: The Eleventh Striker,UNKNOWN,劇場版　名探偵コナン　11人目のストライカー,7.71,"Adventure, Comedy, Mystery, Sports","Apr 14, 2012",Finished Airing,G - All Ages,1108.0,3204,473,706
12119,Natsu-iro Kiseki,A Summer-Colored Miracle,夏色キセキ,7.02,"Slice of Life, Supernatural","Apr 6, 2012 to Jun 29, 2012",Finished Airing,PG-13 - Teens 13 or older,3912.0,3161,637,1378
12121,Towa no Kizuna,UNKNOWN,永久のキズナ,6.05,UNKNOWN,"Oct 19, 2011",Finished Airing,G - All Ages,UNKNOWN,8302,63,52
12123,Yurumates 3D,UNKNOWN,ゆるめいつ 3でぃ,6.3,"Comedy, Slice of Life","Apr 3, 2012 to Jun 26, 2012",Finished Airing,PG-13 - Teens 13 or older,7423.0,6534,149,349
12133,Sekaikei Sekai Ron,UNKNOWN,セカイ系セカイ論,5.66,Sci-Fi,2009,Finished Airing,G - All Ages,10248.0,12117,24,9
12135,Ra/Radio Noise*Planet,UNKNOWN,ラ/ラジオノイズ＊プラネット,5.67,"Adventure, Sci-Fi",Jan 2010,Finished Airing,PG-13 - Teens 13 or older,10194.0,12491,27,11
12137,Robotica*Robotics,UNKNOWN,ロボティカ＊ロボティクス,6.78,"Boys Love, Sci-Fi, Slice of Life","Aug 16, 2010",Finished Airing,PG-13 - Teens 13 or older,4951.0,5163,272,60
12139,Wanpaku Tanteidan,UNKNOWN,わんぱく探偵団,6.25,"Action, Mystery","Feb 1, 1968 to Sep 26, 1968",Finished Airing,PG-13 - Teens 13 or older,7637.0,13182,0,0
12141,Kaze no Matasaburou,UNKNOWN,風の又三郎,5.65,"Fantasy, Slice of Life","Aug 20, 1988",Finished Airing,G - All Ages,10252.0,11762,8,13
12145,Backkom,Bernard,빼꼼,5.82,Comedy,2005,Finished Airing,G - All Ages,9599.0,10615,6,9
12149,AKB0048,AKB0048,AKB0048,7.36,Sci-Fi,"Apr 29, 2012 to Jul 22, 2012",Finished Airing,PG-13 - Teens 13 or older,2247.0,2628,1047,2037
12157,Busou Chuugakusei: Basket Army,UNKNOWN,武装中学生 バスケットアーミー,5.64,Action,"Dec 22, 2011 to Dec 20, 2012",Finished Airing,PG-13 - Teens 13 or older,10304.0,7186,90,248
12163,Ginga Tetsudou 999: Hoshizora wa Time Machine,UNKNOWN,銀河鉄道999 星空はタイムマシーン,6.2,"Drama, Sci-Fi","Jul 14, 2007",Finished Airing,G - All Ages,7876.0,12543,0,3
12165,Niji no Kanata e! Shoujo Diana Monogatari,UNKNOWN,虹のかなたへ! 少女ダイアナ物語,5.2,UNKNOWN,"May 1, 1986",Finished Airing,G - All Ages,11574.0,13643,1,1
12175,Koi to Senkyo to Chocolate,"Love, Election and Chocolate",恋と選挙とチョコレート,6.99,"Drama, Romance","Jul 6, 2012 to Sep 28, 2012",Finished Airing,PG-13 - Teens 13 or older,4037.0,927,722,4071
12181,Nihon Omoshiro Mukashibanashi,UNKNOWN,日本おもしろ昔話,UNKNOWN,Comedy,"Nov 28, 2011 to Feb 13, 2012",Finished Airing,G - All Ages,18508.0,16011,0,1
12185,Mameushi-kun,UNKNOWN,まめうしくん,UNKNOWN,"Comedy, Fantasy","Oct 6, 2007 to Sep 27, 2008",Finished Airing,G - All Ages,17868.0,17213,0,0
12187,Carnival Phantasm EX Season,UNKNOWN,カーニバル・ファンタズム　EX Season,7.46,"Comedy, Supernatural","Nov 26, 2011",Finished Airing,PG-13 - Teens 13 or older,1840.0,2992,487,2642
12189,Hyouka,Hyouka,氷菓,8.08,"Mystery, Slice of Life","Apr 23, 2012 to Sep 17, 2012",Finished Airing,PG-13 - Teens 13 or older,493.0,90,5498,11773
12191,Smile Precure!,Glitter Force,スマイルプリキュア,6.79,"Action, Fantasy","Feb 5, 2012 to Jan 27, 2013",Finished Airing,G - All Ages,4880.0,3217,252,297
12221,Precure All Stars Movie New Stage: Mirai no Tomodachi,UNKNOWN,映画 プリキュアオールスターズNew Stage みらいのともだち,7.15,Fantasy,"Mar 17, 2012",Finished Airing,G - All Ages,3286.0,7628,67,81
12223,s.CRY.ed Alteration II: Quan,UNKNOWN,スクライド オルタレイション 後編 ＱＵＡＮ,6.76,"Action, Adventure, Sci-Fi","Mar 10, 2012",Finished Airing,PG-13 - Teens 13 or older,5033.0,8604,4,40
12225,Galaxy Angel S,UNKNOWN,ギャラクシーエンジェルS,6.82,"Comedy, Sci-Fi","Apr 23, 2004",Finished Airing,PG-13 - Teens 13 or older,4779.0,10031,17,61
12231,Dragon Ball: Episode of Bardock,Dragon Ball: Episode of Bardock,ドラゴンボール エピソード オブ バーダック,7.2,"Action, Adventure, Comedy, Fantasy, Sci-Fi","Dec 17, 2011",Finished Airing,PG-13 - Teens 13 or older,3014.0,1804,266,1885
12243,Game Center Arashi,UNKNOWN,ゲームセンターあらし,5.91,Comedy,"May 4, 1982 to Sep 27, 1982",Finished Airing,UNKNOWN,9230.0,13634,0,0
12259,Mikeneko Holmes no Yuurei Joushu,UNKNOWN,三毛猫ホームズの幽霊城主,5.72,"Comedy, Drama, Mystery","Jul 21, 1992",Finished Airing,PG-13 - Teens 13 or older,10013.0,13637,2,2
12267,Takara-sagashi,Treasure Hunting,たからさがし,6.09,"Adventure, Fantasy","Jun 4, 2011",Finished Airing,G - All Ages,8428.0,10792,6,4
12279,Kinnikuman II Sei: Muscle Ninjin Soudatsu sen! Choujin Daisensou,UNKNOWN,キン肉マンII世 マッスル人参争奪！ 超人大戦争,6.55,"Action, Comedy, Drama, Romance","Jul 20, 2002",Finished Airing,PG-13 - Teens 13 or older,6056.0,11958,0,5
12281,Rinne no Lagrange Season 2,Lagrange: The Flower of Rin-ne Season 2,輪廻のラグランジェ season 2,6.97,"Action, Comedy, Sci-Fi","Jul 8, 2012 to Sep 23, 2012",Finished Airing,PG-13 - Teens 13 or older,4097.0,3914,230,1003
12291,Acchi Kocchi,Place to Place,あっちこっち,7.48,"Comedy, Romance, Slice of Life","Apr 6, 2012 to Jun 29, 2012",Finished Airing,PG-13 - Teens 13 or older,1779.0,710,2192,6253
12295,Tobacco to Hai,UNKNOWN,たばこと灰,5.32,Adventure,"Oct 1, 1965",Finished Airing,G - All Ages,11298.0,11839,3,6
12321,Thermae Romae,Thermae Romae,テルマエ・ロマエ,6.94,Comedy,"Jan 13, 2012 to Jan 27, 2012",Finished Airing,PG-13 - Teens 13 or older,4227.0,4067,435,894
12337,Soukou Kihei Votoms Recaps,Armored Trooper Votoms Recaps,装甲騎兵ボトムズ,5.98,"Action, Drama, Sci-Fi","Feb 21, 1986 to Feb 20, 1988",Finished Airing,PG-13 - Teens 13 or older,8935.0,12651,0,2
12341,Trip Trek,UNKNOWN,TRIP TREK [トリップトレック],4.51,"Adventure, Comedy, Fantasy",2003,Finished Airing,G - All Ages,12459.0,15613,1,2
12351,eX-Driver the Movie Specials,UNKNOWN,エクスドライバー the Movie,6.13,Comedy,"Oct 25, 2002",Finished Airing,PG-13 - Teens 13 or older,8233.0,12137,5,17
12355,Ookami Kodomo no Ame to Yuki,Wolf Children,おおかみこどもの雨と雪,8.58,"Award Winning, Fantasy, Slice of Life","Jul 21, 2012",Finished Airing,PG-13 - Teens 13 or older,89.0,222,5357,6109
12359,Pecola,Pecola,ペコラ,5.65,UNKNOWN,"Oct 6, 2002 to Mar 30, 2003",Finished Airing,G - All Ages,10263.0,14426,1,3
12361,Track City,Track City,트랙시티,5.93,Action,"Jan 5, 2000 to May 30, 2002",Finished Airing,PG - Children,9127.0,11851,5,12
12365,Bakuman. 3rd Season,Bakuman Season 3,バクマン。,8.53,"Comedy, Drama, Romance","Oct 6, 2012 to Mar 30, 2013",Finished Airing,PG-13 - Teens 13 or older,110.0,682,2388,7149
