anime_id,Name,English name,Other name,Score,Genres,Aired,Status,Rating,Rank,Popularity,number_of_female_reviewers,number_of_male_reviewers
9776,A-Channel,A-Channel,Aチャンネル,6.94,Comedy,"Apr 8, 2011 to Jun 24, 2011",Finished Airing,PG-13 - Teens 13 or older,4233.0,1964,1742,4896
9777,Umacha,UNKNOWN,旨茶,4.88,Slice of Life,"Mar 5, 2001 to May 18, 2001",Finished Airing,G - All Ages,12107.0,10081,22,25
9781,Hyouga Senshi Gaislugger,UNKNOWN,氷河戦士ガイスラッガー,5.84,"Action, Sci-Fi","Apr 12, 1977 to Aug 30, 1977",Finished Airing,PG-13 - Teens 13 or older,9544.0,13323,1,3
9782,Norageki!,Five Numbers!,ノラゲキ！,6.1,"Mystery, Sci-Fi","Jan 22, 2011",Finished Airing,PG-13 - Teens 13 or older,8346.0,5919,243,463
9785,Detective Conan: Conan vs. Kid - Shark & Jewel,UNKNOWN,名探偵コナン コナンvsキッド SHARK & JEWEL,7.57,"Adventure, Comedy, Mystery","Jul 29, 2005",Finished Airing,PG - Children,1477.0,6549,22,45
9786,Detective Conan: Conan vs. Kid - Jet Black Sniper,UNKNOWN,名探偵コナン コナンvsキッド 漆黒の狙撃者(スナイパー),7.17,"Adventure, Comedy, Mystery","Jul 28, 2006",Finished Airing,PG - Children,3181.0,7969,19,41
9789,Nezumi Monogatari: George to Gerald no Bouken,UNKNOWN,ねずみ物語 ジョージとジェラルドの冒険,6.38,Adventure,"Dec 22, 2007",Finished Airing,G - All Ages,6993.0,12261,16,11
9792,Licca-chan Fushigi na Fushigi na Yunia Monogatari,UNKNOWN,Licca ふしぎな不思議なユーニア物語,6.01,Adventure,"Nov 23, 1990",Finished Airing,PG - Children,8770.0,11994,6,5
9793,Senjou no Valkyria 3: Tagatame no Juusou,UNKNOWN,戦場のヴァルキュリア3 誰がための銃瘡,7.27,"Action, Fantasy","Apr 13, 2011 to Jun 29, 2011",Finished Airing,PG-13 - Teens 13 or older,2671.0,5106,108,497
9794,Tono to Issho 1.5,UNKNOWN,殿といっしょ アニメDVD1.5巻,5.69,Comedy,"Aug 23, 2010",Finished Airing,PG-13 - Teens 13 or older,10092.0,13504,9,6
9795,Atashin'chi Movie,UNKNOWN,映画 あたしンち,6.41,Comedy,"Dec 6, 2003",Finished Airing,G - All Ages,6807.0,13367,7,3
9796,Atashin'chi 3D Movie: Jounetsu no Chou Chounouryoku Haha Dai Bousou,UNKNOWN,劇場版3D あたしンち 情熱のちょ～超能力♪母大暴走!,6.25,Comedy,"Nov 13, 2010",Finished Airing,G - All Ages,7642.0,13721,3,4
9798,Pandane to Tamago-hime,Mr. Dough and the Egg Princess,パン種とタマゴ姫,6.85,"Adventure, Fantasy","Nov 20, 2010",Finished Airing,PG-13 - Teens 13 or older,4614.0,7811,59,55
9799,Shin-Men,UNKNOWN,SHIN-MEN,6.09,"Action, Comedy","Nov 26, 2010 to Sep 14, 2012",Finished Airing,G - All Ages,8422.0,11124,2,3
9801,Hustle!! Tokitama-kun,Tokitama Hustle,ハッスル!! とき玉くん,4.08,Avant Garde,1998,Finished Airing,PG-13 - Teens 13 or older,12604.0,13343,5,15
9806,Qin Shi Mingyue: Bai Bu Fei Jian,Qin's Moon: Hundred Steps Flying Sword,秦时明月之百步飞剑,6.22,"Action, Fantasy","Feb 14, 2007 to Feb 23, 2007",Finished Airing,PG-13 - Teens 13 or older,7759.0,9026,17,11
9807,Harimogu Harry,UNKNOWN,はりもぐハーリー,UNKNOWN,UNKNOWN,"Aug 5, 1996 to Jun 27, 1997",Finished Airing,G - All Ages,16345.0,16532,1,1
9810,Nyani ga Nyandaa Nyandaa Kamen,UNKNOWN,ニャニがニャンだー ニャンダーかめん,6.52,Comedy,"Feb 6, 2000 to Sep 30, 2001",Finished Airing,PG - Children,6238.0,12057,2,2
9817,McDull: Gushi,My Life as McDull,麥兜故事,6.15,Comedy,"Dec 15, 2001",Finished Airing,G - All Ages,8115.0,15282,3,1
9818,McDull: Boluo You Wang Zi,"McDull, Prince de la Bun",麥兜菠蘿油王子,UNKNOWN,Comedy,"Jun 24, 2004",Finished Airing,G - All Ages,17958.0,16584,3,1
9822,Xiang Qi Wang,Xiangqi Master,象棋王,5.84,UNKNOWN,2006,Finished Airing,PG - Children,9522.0,14229,1,5
9824,Jigokudou Reikai Tsuushin,UNKNOWN,地獄堂霊界通信,6.06,"Fantasy, Horror","Aug 9, 1996",Finished Airing,PG-13 - Teens 13 or older,8557.0,12229,12,18
9826,Okubyou na Venus,UNKNOWN,臆病なヴィーナス,5.24,UNKNOWN,"Mar 21, 1986",Finished Airing,G - All Ages,11508.0,12647,3,3
9829,Yonimo Osoroshii Nihon Mukashibanashi,The Truth of Japanese Fairy Tales,世にも恐ろしい日本昔話,5.36,"Avant Garde, Horror",2000,Finished Airing,R+ - Mild Nudity,11187.0,11629,2,1
9832,Katte ni Shirokuma,"Whatever, White Bear",かってにシロクマ,5.25,Comedy,"Dec 21, 1987",Finished Airing,R+ - Mild Nudity,11474.0,13776,1,5
9834,Level E,Level E,レベルE,7.41,"Comedy, Sci-Fi","Jan 11, 2011 to Apr 5, 2011",Finished Airing,R - 17+ (violence & profanity),2042.0,2030,1947,4114
9837,Emblem Take 2,UNKNOWN,代紋(エンブレム) TAKE2,6.54,"Action, Drama","Oct 25, 1993 to Nov 21, 1995",Finished Airing,R+ - Mild Nudity,6117.0,10826,4,32
9846,Attraction,UNKNOWN,魅力,5.91,Mystery,"Nov 16, 2010",Finished Airing,G - All Ages,9220.0,10327,76,108
9850,Koguma no Koro-chan,"Korochan, the Little Bear",こぐまのコロちゃん,5.44,UNKNOWN,Mar 1958,Finished Airing,G - All Ages,10953.0,13593,3,6
9857,Bakusou Kyoudai Let's & Go Special,UNKNOWN,爆走兄弟レッツ&ゴー!! レッツ&ゴースペシャル ミニ四駆レーサー大集合!!,6.31,Adventure,"Dec 30, 1996",Finished Airing,G - All Ages,7353.0,12418,4,17
9858,Bakusou Kyoudai Let's & Go!! WGP Bousou Mini Yonku Daitsuiseki,UNKNOWN,爆走兄弟レッツ&ゴー!! WGP 暴走ミニ四駆大追跡!,6.32,Adventure,"Jul 5, 1997",Finished Airing,G - All Ages,7262.0,12370,3,20
9861,Anime Tenchou Movie,UNKNOWN,アニメ店長 激情版,5.58,Action,"Nov 5, 2010",Finished Airing,G - All Ages,10508.0,9721,18,48
9862,Hana no Mahoutsukai Mary Bell: Phoenix no Kagi,UNKNOWN,花の魔法使いマリーベル フェニックスのかぎ,5.81,"Adventure, Fantasy","Aug 8, 1992",Finished Airing,G - All Ages,9651.0,13768,1,5
9863,SKET Dance,SKET Dance,スケットダンス,8.21,Comedy,"Apr 7, 2011 to Sep 27, 2012",Finished Airing,PG-13 - Teens 13 or older,338.0,1027,1813,3182
9865,Hetalia Axis Powers Fan Disc,Hetalia Axis Powers Fan Disc,ヘタリア Axis Powers ファンディスク,7.18,Comedy,"May 25, 2010",Finished Airing,PG-13 - Teens 13 or older,3170.0,5356,382,121
9866,Oshin,UNKNOWN,おしん,6.24,Drama,"Mar 17, 1984",Finished Airing,G - All Ages,7690.0,12697,1,1
9868,Chengyu Donghua Lang,UNKNOWN,成語動畫廊,UNKNOWN,UNKNOWN,1987 to 1988,Finished Airing,PG - Children,15185.0,16146,2,3
9874,Touhou Niji Sousaku Doujin Anime: Musou Kakyou,UNKNOWN,東方二次創作同人アニメ 夢想夏郷,7.25,Fantasy,"Dec 29, 2008 to ?",Currently Airing,PG-13 - Teens 13 or older,2761.0,3366,391,1059
9875,Anime Tenchou x Touhou Project,UNKNOWN,アニメ店長x東方Project,6.63,Fantasy,"Nov 20, 2010",Finished Airing,G - All Ages,5663.0,5102,75,168
9880,Esper Mami: Hoshizora no Dancing Doll,UNKNOWN,エスパー魔美 星空のダンシングドール,5.83,Fantasy,"Mar 12, 1988",Finished Airing,G - All Ages,9588.0,13897,3,5
9881,Chou Supercar Gattiger,UNKNOWN,超スーパーカー ガッタイガー,6.12,"Action, Sci-Fi","Oct 4, 1977 to Mar 28, 1978",Finished Airing,G - All Ages,8254.0,13595,3,7
9882,High School Mystery: Gakuen Nanafushigi,UNKNOWN,ハイスクールミステリー 学園七不思議,6.67,"Horror, Mystery","Apr 12, 1991 to Mar 13, 1992",Finished Airing,R - 17+ (violence & profanity),5502.0,11624,3,2
9883,Osomatsu-kun (1988),Osomatsu-kun (1988),おそ松くん,6.7,Comedy,"Feb 13, 1988 to Dec 30, 1989",Finished Airing,G - All Ages,5320.0,7381,13,8
9884,Osomatsu-kun,UNKNOWN,おそ松くん,6.39,Comedy,"Feb 5, 1966 to Mar 25, 1967",Finished Airing,PG - Children,6940.0,8945,4,5
9888,Shinryaku! Ika Musume Specials,The Squid Girl Specials,侵略!イカ娘 ミニイカ娘の番外編,7.27,Comedy,"May 3, 2011 to May 27, 2011",Finished Airing,G - All Ages,2672.0,4290,247,921
9890,Major: Message,UNKNOWN,メジャー・メッセージ,8.15,Sports,"Dec 17, 2010",Finished Airing,PG-13 - Teens 13 or older,410.0,3830,164,860
9893,Suite Precure♪,UNKNOWN,スイート プリキュア♪,7.31,"Action, Fantasy","Feb 6, 2011 to Jan 29, 2012",Finished Airing,G - All Ages,2505.0,5078,229,233
9895,The Bathroom,UNKNOWN,ザ・バスルーム,4.17,"Avant Garde, Comedy",1970,Finished Airing,R - 17+ (violence & profanity),12583.0,11195,23,27
9900,Hamster Club,UNKNOWN,ハムスター倶楽部,6.28,UNKNOWN,"Oct 2, 2000 to Mar 30, 2001",Finished Airing,G - All Ages,7515.0,12615,3,3
9905,Captain (TV),UNKNOWN,キャプテン,6.47,Sports,"Jan 10, 1983 to Jul 4, 1983",Finished Airing,G - All Ages,6514.0,13111,2,3
9907,Bokura no Live Kimi to no Life,UNKNOWN,僕らのLIVE 君とのLIFE,7.07,UNKNOWN,"Aug 13, 2010",Finished Airing,PG-13 - Teens 13 or older,UNKNOWN,4617,458,581
9910,Shokichi Monogatari,UNKNOWN,小吉物語,5.31,UNKNOWN,"Nov 11, 2009",Finished Airing,G - All Ages,UNKNOWN,16318,4,7
9911,Houkago no Pleiades,Wish Upon the Pleiades,放課後のプレアデス,6.12,"Action, Sci-Fi","Feb 1, 2011",Finished Airing,G - All Ages,8265.0,4830,690,1100
9916,Samurai Giants,UNKNOWN,侍ジャイアンツ,6.61,Sports,"Oct 7, 1973 to Sep 15, 1974",Finished Airing,PG-13 - Teens 13 or older,5771.0,11680,2,5
9917,Pokemon Movie 14 White: Victini to Kuroki Eiyuu Zekrom,Pokémon the Movie: White - Victini and Zekrom,ポケットモンスター ベストウィッシュ 「ビクティニと黒き英雄」,6.62,"Adventure, Comedy, Drama, Fantasy","Jul 16, 2011",Finished Airing,PG - Children,5754.0,2734,277,492
9919,Ao no Exorcist,Blue Exorcist,青の祓魔師(エクソシスト),7.5,"Action, Fantasy","Apr 17, 2011 to Oct 2, 2011",Finished Airing,PG-13 - Teens 13 or older,1700.0,40,13717,21166
9925,Amagami SS: Tachibana Miya-hen - Imouto,Amagami SS: Little Sister,アマガミSS 橘美也編 イモウト,7.19,UNKNOWN,"Apr 29, 2011",Finished Airing,PG-13 - Teens 13 or older,3076.0,2802,495,4289
9926,Sekaiichi Hatsukoi,Sekai Ichi Hatsukoi - World's Greatest First Love,世界一初恋 TV,7.65,"Boys Love, Romance","Apr 9, 2011 to Jun 25, 2011",Finished Airing,PG-13 - Teens 13 or older,1263.0,1057,6527,750
9930,Snow Halation,UNKNOWN,Snow halation,7.77,UNKNOWN,"Dec 22, 2010",Finished Airing,PG-13 - Teens 13 or older,UNKNOWN,4388,269,280
9931,Happy Birthday: Inochi Kagayaku Toki,Re-Birthday,ハッピーバースデー 命かがやく瞬間,7.06,"Drama, Slice of Life","Jul 27, 1999",Finished Airing,G - All Ages,3736.0,8658,47,53
9934,Nekogami Yaoyorozu,The Everyday Tales of a Cat God,猫神やおよろず,6.62,"Comedy, Slice of Life, Supernatural","Jul 9, 2011 to Sep 24, 2011",Finished Airing,PG-13 - Teens 13 or older,5746.0,4439,213,664
9935,Chocolat no Mahou,The Magic of Chocolate,ショコラの魔法,6.23,"Drama, Supernatural","Mar 3, 2011 to Jan 19, 2013",Finished Airing,PG-13 - Teens 13 or older,7718.0,6499,84,43
9938,Ikoku Meiro no Croisée The Animation,Croisée in a Foreign Labyrinth The Animation,異国迷路のクロワーゼ The Animation,7.42,Slice of Life,"Jul 4, 2011 to Sep 19, 2011",Finished Airing,G - All Ages,2020.0,2700,1861,2644
9940,Mai no Mahou to Katei no Hi,UNKNOWN,マイの魔法と家庭の日,5.77,Drama,"Feb 20, 2011",Finished Airing,PG - Children,9788.0,10939,23,37
9941,Tiger & Bunny,Tiger & Bunny,TIGER & BUNNY （タイガー・アンド・バニー）,7.85,"Action, Comedy, Mystery","Apr 3, 2011 to Sep 18, 2011",Finished Airing,PG-13 - Teens 13 or older,808.0,1011,3526,4155
9943,Ore-sama Kingdom,UNKNOWN,オレ様キングダム,6.24,Romance,Feb 2011 to May 2013,Finished Airing,G - All Ages,7692.0,9079,43,17
9944,Hime Gal♥Paradise,UNKNOWN,姫ギャル♥パラダイス,5.95,UNKNOWN,"Dec 28, 2010 to Apr 3, 2012",Finished Airing,PG - Children,9090.0,11505,6,4
9950,Hulu Xiongdi,UNKNOWN,葫芦兄弟,6.33,UNKNOWN,1986 to 1987,Finished Airing,PG - Children,7212.0,14463,2,6
9951,Jiu Se Lu,UNKNOWN,九色鹿,5.84,Supernatural,1981,Finished Airing,G - All Ages,9546.0,11540,24,12
9955,Da Zuiba Dudu,UNKNOWN,大嘴巴嘟嘟,UNKNOWN,Slice of Life,2007 to 2008,Finished Airing,PG - Children,15447.0,17606,1,1
9957,Hoshizora no Violin,UNKNOWN,星空のバイオリン,6.46,Slice of Life,1994,Finished Airing,G - All Ages,6587.0,12976,5,4
9958,Hayate no Gotoku! Heaven Is a Place on Earth,Hayate the Combat Butler! Movie,劇場版 ハヤテのごとく! HEAVEN IS A PLACE ON EARTH,7.14,Comedy,"Aug 27, 2011",Finished Airing,PG-13 - Teens 13 or older,3332.0,3461,210,1966
9959,Raiyantsuuri no Uta,UNKNOWN,ライヤンツーリーのうた,6.94,Drama,"Jul 21, 1994",Finished Airing,G - All Ages,4215.0,11250,7,1
9963,Detective Conan Movie 15: Quarter of Silence,UNKNOWN,名探偵コナン 沈黙の15分,8.0,"Adventure, Comedy, Mystery","Apr 16, 2011",Finished Airing,G - All Ages,585.0,3022,632,915
9967,W: Wish Omake,UNKNOWN,W 〜ウィッシュ〜,5.21,UNKNOWN,"Feb 25, 2005 to Aug 26, 2005",Finished Airing,R+ - Mild Nudity,11557.0,11170,13,22
9969,Gintama',Gintama Season 2,銀魂',9.04,"Action, Comedy, Sci-Fi","Apr 4, 2011 to Mar 26, 2012",Finished Airing,PG-13 - Teens 13 or older,8.0,386,2737,6098
9972,Document Taiyou no Kiba Dagram,UNKNOWN,ドキュメント 太陽の牙ダグラム,5.96,"Action, Drama, Sci-Fi","Jul 9, 1983",Finished Airing,R - 17+ (violence & profanity),9015.0,12686,1,16
9976,Wakaranai Buta,In a Pig's Eye,わからないブタ,4.54,"Avant Garde, Award Winning, Drama",2010,Finished Airing,PG-13 - Teens 13 or older,12450.0,12471,5,9
9978,Kyouryuu Tankentai Born Free,Dinosaur Expedition Born Free,恐竜探検隊ボーンフリー,6.1,"Action, Sci-Fi","Oct 1, 1976 to Mar 25, 1977",Finished Airing,G - All Ages,8340.0,12451,2,3
9979,Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,UNKNOWN,映画 プリキュアオールスターズDX3 未来に届け!世界をつなぐ☆虹色の花,7.5,"Action, Fantasy","Mar 19, 2011",Finished Airing,G - All Ages,1719.0,7490,91,96
9981,Phi Brain: Kami no Puzzle,Phi-Brain ~ Puzzle of God,ファイ・ブレイン 神のパズル,7.17,"Action, Mystery","Oct 2, 2011 to Apr 1, 2012",Finished Airing,PG-13 - Teens 13 or older,3202.0,1853,1129,2642
9988,Otome wa Boku ni Koishiteru: Futari no Elder The Animation,UNKNOWN,乙女はお姉さまに恋してる ～2人のエルダー～ THE ANIMATION,6.79,"Drama, Romance","Jul 30, 2012 to Oct 1, 2012",Finished Airing,PG-13 - Teens 13 or older,4874.0,4864,129,362
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Anohana: The Flower We Saw That Day,あの日見た花の名前を僕達はまだ知らない。,8.31,"Drama, Supernatural","Apr 15, 2011 to Jun 24, 2011",Finished Airing,PG-13 - Teens 13 or older,236.0,63,11157,20809
9990,Midori-ko,Midori-ko,緑子,5.95,"Avant Garde, Drama","Sep 24, 2011",Finished Airing,PG-13 - Teens 13 or older,9050.0,8469,4,7
9991,Bremen 4: Jigoku no Naka no Tenshi-tachi,Bremen 4,ブレーメン４ 地獄の中の天使たち,6.3,Adventure,"Aug 23, 1981",Finished Airing,G - All Ages,7376.0,12605,7,16
9996,Hyouge Mono,UNKNOWN,へうげもの,7.95,UNKNOWN,"Apr 7, 2011 to Jan 26, 2012",Finished Airing,R - 17+ (violence & profanity),645.0,3983,83,308
9999,One Piece 3D: Mugiwara Chase,One Piece 3D: Straw Hat Chase,ONE PIECE 3D 麦わらチェイス,6.94,"Action, Adventure, Fantasy","Mar 19, 2011",Finished Airing,PG-13 - Teens 13 or older,4213.0,2674,479,1238
10003,Kago Shintarou Anime Sakuhin Shuu,UNKNOWN,駕籠真太郎アニメ作品集,4.82,"Avant Garde, Comedy, Horror",2008,Finished Airing,R+ - Mild Nudity,12173.0,7550,36,39
10005,Tetsujin 28-gou: Hakuchuu no Zangetsu,UNKNOWN,鉄人２８号 白昼の残月,6.34,"Action, Adventure, Sci-Fi","Mar 31, 2007",Finished Airing,G - All Ages,7171.0,12353,1,20
10012,Carnival Phantasm,UNKNOWN,カーニバル・ファンタズム,7.87,"Comedy, Supernatural","Aug 14, 2011 to Dec 31, 2011",Finished Airing,PG-13 - Teens 13 or older,788.0,1156,1039,5492
10013,Shouwa Monogatari (Movie),UNKNOWN,昭和物語,6.39,Drama,"Jan 29, 2011",Finished Airing,PG - Children,6942.0,11190,16,18
10014,Shouwa Monogatari,UNKNOWN,昭和物語 TV,6.83,Drama,"Apr 4, 2011 to Jun 26, 2011",Finished Airing,PG - Children,4733.0,7602,51,108
10015,Yu☆Gi☆Oh! Zexal,Yu-Gi-Oh! Zexal,遊☆戯☆王ZEXAL,6.4,"Action, Fantasy","Apr 11, 2011 to Sep 24, 2012",Finished Airing,PG-13 - Teens 13 or older,6881.0,2330,179,645
10016,Kizuna Ichigeki,UNKNOWN,キズナ 一撃,6.51,Comedy,"Mar 5, 2011",Finished Airing,G - All Ages,6322.0,7336,158,377
10017,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,Dragon Ball Z: Plan to Eradicate the Super Saiyans,ドラゴンボール　超サイヤ人絶滅計画,6.59,"Adventure, Fantasy, Sci-Fi","Nov 11, 2010",Finished Airing,PG-13 - Teens 13 or older,5869.0,3233,150,1056
10020,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,OreImo Specials,俺の妹がこんなに可愛いわけがない,7.34,"Comedy, Romance","Feb 22, 2011 to May 31, 2011",Finished Airing,PG-13 - Teens 13 or older,2339.0,1177,1654,7197
10029,Coquelicot-zaka kara,From Up on Poppy Hill,コクリコ坂から,7.79,"Award Winning, Romance","Jul 16, 2011",Finished Airing,G - All Ages,935.0,1168,2609,2750
10030,Bakuman. 2nd Season,Bakuman Season 2,バクマン。2ndシーズン,8.35,"Comedy, Drama, Romance","Oct 1, 2011 to Mar 24, 2012",Finished Airing,PG-13 - Teens 13 or older,205.0,641,3393,9394
10033,Toriko,Toriko,トリコ,7.52,"Action, Adventure, Comedy, Fantasy, Gourmet","Apr 3, 2011 to Mar 30, 2014",Finished Airing,PG-13 - Teens 13 or older,1640.0,1650,380,1922
10036,Boku no Chikyuu wo Mamotte: Kiniro no Toki Nagarete,Please Save My Earth: The Passing of the Golden Age,ぼくの地球を守って ～金色の時 流されて～,6.42,"Drama, Romance, Sci-Fi","Oct 24, 2001",Finished Airing,PG-13 - Teens 13 or older,6750.0,11017,35,9
10049,Nurarihyon no Mago: Sennen Makyou,Nura: Rise of the Yokai Clan - Demon Capital,ぬらりひょんの孫 千年魔京,7.94,"Action, Supernatural","Jul 3, 2011 to Dec 18, 2011",Finished Airing,PG-13 - Teens 13 or older,668.0,1366,1632,3573
10050,Macross F Music Clip Shuu: Nyankuri,UNKNOWN,マクロスF MUSIC CLIP集 娘クリ,7.24,UNKNOWN,"Nov 26, 2010",Finished Airing,G - All Ages,UNKNOWN,8198,102,140
10055,Black Jack: Heian Sento,Black Jack: Grandma,ブラック・ジャック おばあちゃん,6.32,UNKNOWN,1996,Finished Airing,PG-13 - Teens 13 or older,7265.0,9909,28,39
10061,Sore Ike! Anpanman: Baikinman no Gyakushuu,UNKNOWN,それいけ! アンパンマン ばいきんまんの逆襲,5.99,"Comedy, Fantasy","Jul 7, 1990",Finished Airing,PG - Children,8911.0,15377,1,1
10067,Angel Beats! Another Epilogue,UNKNOWN,エンジェルビーツ! アナザーエピローグ,7.45,Supernatural,"Dec 22, 2010",Finished Airing,PG-13 - Teens 13 or older,1880.0,938,3491,9655
10074,Toriko 3D: Kaimaku Gourmet Adventure!!,UNKNOWN,トリコ３Ｄ 開幕グルメアドベンチャー！！,6.69,"Action, Adventure, Comedy, Gourmet","Mar 19, 2011",Finished Airing,PG-13 - Teens 13 or older,5412.0,6946,47,265
10075,Naruto x UT,UNKNOWN,NARUTO×UT,7.37,"Action, Fantasy","Jan 1, 2011",Finished Airing,PG-13 - Teens 13 or older,2201.0,2874,733,1239
10077,Sango no Umi to Ouji,The Prince and the Coral Sea,サンゴの海と王子,5.3,Fantasy,Feb 2000,Finished Airing,PG-13 - Teens 13 or older,11355.0,14013,1,1
10080,Kami nomi zo Shiru Sekai II,The World God Only Knows II,神のみぞ知るセカイ II,7.88,"Comedy, Romance, Supernatural","Apr 12, 2011 to Jun 28, 2011",Finished Airing,PG-13 - Teens 13 or older,769.0,565,2827,11892
10083,Shiki Specials,Shiki Specials,屍鬼,7.76,"Horror, Mystery, Supernatural, Suspense","May 25, 2011 to Jun 22, 2011",Finished Airing,R - 17+ (violence & profanity),1010.0,2425,1247,1785
10087,Fate/Zero,Fate/Zero,フェイト/ゼロ,8.28,"Action, Fantasy, Supernatural","Oct 2, 2011 to Dec 25, 2011",Finished Airing,R - 17+ (violence & profanity),263.0,73,5486,19780
10090,Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D,攻殻機動隊 S.A.C. Solid State Society 3D,7.72,"Mystery, Sci-Fi","Mar 26, 2011",Finished Airing,R - 17+ (violence & profanity),1081.0,5050,45,164
10092,Break Blade Movie 6: Doukoku no Toride,Broken Blade 6,ブレイク ブレイド 第六章 慟哭ノ砦,7.68,"Action, Fantasy","Mar 26, 2011",Finished Airing,R - 17+ (violence & profanity),1181.0,2792,871,5071
10098,Kobato.: Hajimete no Kobato.,UNKNOWN,こばと。 はじめてのこばと。,6.79,"Comedy, Drama, Fantasy","Jan 29, 2010 to Mar 30, 2012",Finished Airing,G - All Ages,4863.0,6075,237,152
10104,Loups=Garous #Overture,UNKNOWN,ルー=ガルー #Overture,5.38,"Mystery, Sci-Fi","Aug 27, 2010",Finished Airing,PG-13 - Teens 13 or older,11130.0,10914,41,55
10105,Bavi Stock,UNKNOWN,バビ・ストック,4.85,"Action, Adventure, Fantasy, Sci-Fi","Dec 10, 1985 to Nov 10, 1986",Finished Airing,PG-13 - Teens 13 or older,12139.0,11862,7,31
10108,Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,Oreimo Animated Commentary,俺の妹がこんなに可愛いわけがない SDキャラによるキャラクターコメンタリー,6.72,Comedy,"Dec 22, 2010 to Jul 27, 2011",Finished Airing,PG-13 - Teens 13 or older,5242.0,4351,121,515
10112,Alexandros no Ketsudan,Alexander's Decision,アレクサンドロスの決断,5.57,UNKNOWN,Jun 2003,Finished Airing,PG-13 - Teens 13 or older,10544.0,13751,4,8
10114,Nintama Rantarou Movie: Ninjutsu Gakuen Zenin Shutsudou! no Dan,UNKNOWN,劇場版アニメ 忍たま乱太郎 忍術学園 全員出動! の段,6.61,Comedy,"Mar 12, 2011",Finished Airing,G - All Ages,5764.0,13464,6,3
